"time";"entropy";"path_consecutiveness";"bfr";"msi";"slots";"blocked";"sumSlots";"sumBlockedSlots";"ratio"
958;32.069767;3.588015;0.725499;334.348837;4;" false ";48;0;0.0
814;32.069767;3.809493;0.744453;335.790698;1;" false ";31;0;0.0
815;32.069767;3.813918;0.744392;335.790698;4;" false ";32;0;0.0
594;32.069767;3.911179;0.729343;333.55814;3;" false ";42;0;0.0
593;32.069767;4.025708;0.727926;327.604651;3;" false ";37;0;0.0
223;32.093023;2.976952;0.748113;326.44186;1;" false ";36;7;0.194
37;32.093023;3.169557;0.757093;329.162791;8;"true ";51;15;0.294
28;32.093023;3.353937;0.739421;327.186047;6;" false ";53;0;0.0
28;32.093023;3.367202;0.739908;327.186047;6;" false ";48;0;0.0
541;32.093023;3.425488;0.756278;319.27907;3;" false ";39;0;0.0
30;32.093023;3.45316;0.737934;327.488372;7;" false ";47;0;0.0
540;32.093023;3.503834;0.756417;321.604651;8;" false ";44;0;0.0
551;32.093023;3.5159;0.751023;319.837209;5;" false ";42;7;0.167
220;32.095238;0.419496;0.778883;342.238095;4;" false ";51;24;0.471
213;32.095238;0.701435;0.76059;338.809524;4;" false ";49;19;0.388
199;32.095238;0.730251;0.748162;332.47619;3;" false ";47;0;0.0
211;32.095238;0.887916;0.771725;340.857143;7;" true ";45;20;0.444
194;32.095238;0.978173;0.694237;320.904762;8;" false ";36;0;0.0
228;32.095238;2.743206;0.631541;283.619048;3;" false ";47;0;0.0
278;32.095238;2.744509;0.666763;299.47619;2;" false ";36;0;0.0
230;32.095238;2.808528;0.630068;282.761905;2;" false ";40;0;0.0
226;32.095238;2.863732;0.618911;280.380952;1;" false ";46;0;0.0
217;32.095238;2.881123;0.613685;279.714286;3;" false ";38;0;0.0
222;32.095238;2.916339;0.624313;280.52381;1;" false ";42;0;0.0
256;32.116279;3.154468;0.731995;325.162791;8;" false ";37;0;0.0
760;32.116279;3.347134;0.73289;322.72093;4;" false ";37;0;0.0
628;32.116279;3.349395;0.730048;332.651163;3;" false ";46;0;0.0
761;32.116279;3.349729;0.732934;322.790698;2;" false ";28;0;0.0
628;32.116279;3.350086;0.730161;332.651163;1;" false ";49;0;0.0
344;32.116279;3.351243;0.737984;319.162791;2;" false ";56;8;0.143
628;32.116279;3.352307;0.730227;332.651163;6;" false ";52;0;0.0
761;32.116279;3.354391;0.733111;322.790698;3;" false ";33;0;0.0
235;32.116279;3.369012;0.736817;324.139535;1;" false ";44;0;0.0
331;32.116279;3.467581;0.73677;321.0;4;" false ";41;0;0.0
332;32.116279;3.474469;0.7358;322.837209;6;" false ";49;16;0.327
331;32.116279;3.47786;0.736963;321.0;2;" false ";44;0;0.0
540;32.116279;3.483945;0.756321;321.604651;3;" false ";47;0;0.0
568;32.116279;3.699088;0.743056;324.186047;8;" false ";51;0;0.0
593;32.116279;3.852418;0.728836;333.55814;1;" false ";36;0;0.0
814;32.116279;3.864699;0.738375;334.139535;1;" false ";34;0;0.0
814;32.116279;3.865512;0.738421;334.139535;1;" false ";38;0;0.0
593;32.116279;3.866465;0.729113;333.55814;7;" false ";36;0;0.0
592;32.116279;4.028153;0.729034;327.604651;4;" false ";34;0;0.0
592;32.116279;4.053679;0.729609;327.604651;8;" false ";53;0;0.0
218;32.139535;2.981284;0.744324;329.55814;6;" false ";50;7;0.14
194;32.139535;3.034905;0.73565;332.627907;2;" false ";46;0;0.0
218;32.139535;3.041088;0.743673;329.55814;3;" false ";45;0;0.0
218;32.139535;3.048997;0.743895;329.55814;4;" false ";49;7;0.143
244;32.139535;3.067007;0.737584;325.209302;3;" false ";48;0;0.0
37;32.139535;3.135231;0.756394;329.162791;7;" false ";61;29;0.475
36;32.139535;3.154642;0.757307;329.162791;3;" false ";50;7;0.14
187;32.139535;3.226477;0.728289;332.674419;4;" false ";45;0;0.0
167;32.139535;3.304034;0.731979;331.604651;4;" false ";36;0;0.0
345;32.139535;3.335008;0.738276;319.162791;5;" false ";53;0;0.0
239;32.139535;3.34083;0.738366;324.744186;1;" false ";42;0;0.0
626;32.139535;3.382404;0.735907;332.581395;5;" false ";44;0;0.0
771;32.139535;3.433531;0.735889;324.581395;3;" false ";29;0;0.0
239;32.139535;3.442115;0.738024;324.744186;5;" false ";41;0;0.0
332;32.139535;3.473347;0.735753;322.837209;2;" false ";50;16;0.32
94;32.139535;3.494415;0.734723;325.162791;3;" false ";55;0;0.0
239;32.142857;0.311823;0.788361;343.047619;3;" false ";39;19;0.487
230;32.142857;0.813444;0.749431;348.666667;4;" false ";44;23;0.523
225;32.142857;0.847055;0.755363;348.666667;4;" false ";45;19;0.422
222;32.142857;0.855254;0.748739;348.666667;6;" false ";45;0;0.0
202;32.142857;0.896347;0.724709;331.190476;3;" false ";49;0;0.0
202;32.142857;0.898759;0.724861;331.190476;1;" false ";50;0;0.0
184;32.142857;2.98194;0.56211;278.619048;5;" false ";46;0;0.0
195;32.162791;2.947496;0.736071;332.627907;8;" false ";57;0;0.0
195;32.162791;2.950435;0.736346;332.627907;8;" false ";56;0;0.0
246;32.162791;3.094082;0.73721;325.465116;7;" false ";55;0;0.0
235;32.162791;3.380109;0.736764;324.139535;6;" false ";50;0;0.0
957;32.162791;3.550283;0.720569;333.069767;2;" false ";54;0;0.0
568;32.162791;3.67506;0.742272;324.186047;4;" false ";47;0;0.0
818;32.162791;3.798505;0.740925;335.790698;4;" false ";53;0;0.0
818;32.162791;3.829302;0.741582;335.790698;4;" false ";49;0;0.0
592;32.162791;4.024476;0.729242;327.604651;3;" false ";43;0;0.0
591;32.162791;4.07049;0.730332;327.604651;7;" false ";52;8;0.154
767;32.186047;3.171014;0.737912;325.162791;3;" false ";57;8;0.14
242;32.186047;3.192352;0.738537;325.093023;2;" false ";51;0;0.0
242;32.186047;3.195773;0.738775;325.093023;8;" false ";51;0;0.0
167;32.186047;3.275379;0.731589;331.813953;4;" false ";32;0;0.0
771;32.186047;3.41051;0.735679;324.581395;2;" false ";24;0;0.0
554;32.186047;3.429556;0.750461;319.651163;8;" false ";49;0;0.0
770;32.186047;3.444022;0.735087;324.581395;7;" false ";39;8;0.205
95;32.186047;3.462721;0.73378;325.162791;4;" false ";52;0;0.0
94;32.186047;3.471512;0.734234;325.162791;5;" false ";56;0;0.0
95;32.186047;3.472618;0.73412;325.162791;3;" false ";54;0;0.0
216;32.190476;0.717775;0.765129;337.047619;7;" false ";52;13;0.25
235;32.190476;0.845015;0.754374;346.428571;7;" true ";44;20;0.455
208;32.190476;0.884458;0.773425;340.857143;5;" false ";43;5;0.116
212;32.190476;0.908095;0.776324;340.857143;1;" false ";47;15;0.319
195;32.190476;0.962679;0.697229;321.285714;1;" false ";39;0;0.0
215;32.190476;1.027888;0.730362;332.761905;6;" false ";48;4;0.083
215;32.190476;1.027888;0.730759;332.761905;8;" false ";46;4;0.087
223;32.190476;1.070508;0.785715;341.714286;2;" false ";36;7;0.194
222;32.190476;1.071142;0.78594;341.714286;1;" false ";39;7;0.179
227;32.190476;2.754427;0.628626;282.47619;4;" false ";48;0;0.0
226;32.190476;2.765621;0.622208;281.285714;6;" false ";47;0;0.0
229;32.190476;2.775861;0.631353;282.761905;8;" false ";46;0;0.0
229;32.190476;2.775861;0.632171;282.761905;1;" false ";44;0;0.0
215;32.190476;2.865824;0.613373;279.714286;4;" false ";38;0;0.0
263;32.209302;3.122464;0.742028;328.627907;2;" false ";47;0;0.0
166;32.209302;3.258564;0.733242;331.604651;5;" false ";41;0;0.0
258;32.209302;3.263652;0.731202;324.813953;6;" false ";37;0;0.0
629;32.209302;3.265668;0.73087;330.023256;4;" false ";52;0;0.0
61;32.209302;3.345121;0.762779;330.069767;1;" false ";48;8;0.167
629;32.209302;3.360534;0.728486;330.023256;8;" false ";49;0;0.0
627;32.209302;3.392334;0.7287;332.651163;6;" false ";49;0;0.0
536;32.209302;3.411719;0.757658;321.604651;3;" false ";49;0;0.0
568;32.209302;3.673787;0.742369;324.186047;5;" false ";50;0;0.0
591;32.209302;4.0196;0.729066;327.604651;2;" false ";47;0;0.0
591;32.209302;4.049675;0.729803;327.604651;7;" false ";57;8;0.14
221;32.232558;2.890612;0.753304;328.0;3;" false ";54;7;0.13
244;32.232558;3.070136;0.738223;325.0;5;" false ";49;0;0.0
88;32.232558;3.171319;0.7401;326.767442;7;" false ";49;8;0.163
88;32.232558;3.184822;0.740596;326.767442;8;" false ";43;8;0.186
88;32.232558;3.202024;0.741165;326.744186;3;" false ";44;8;0.182
88;32.232558;3.206148;0.740981;326.767442;1;" false ";37;8;0.216
188;32.232558;3.214586;0.734101;332.674419;7;" false ";57;0;0.0
189;32.232558;3.232397;0.733793;332.674419;6;" false ";51;0;0.0
770;32.232558;3.447015;0.735475;324.581395;1;" false ";38;8;0.211
770;32.232558;3.452054;0.73553;324.581395;5;" false ";40;0;0.0
95;32.232558;3.45438;0.735613;325.162791;7;" false ";51;0;0.0
223;32.238095;0.726991;0.749627;339.619048;4;" false ";31;0;0.0
238;32.238095;0.755998;0.755932;346.428571;8;" false ";41;7;0.171
219;32.238095;0.823979;0.738589;337.142857;1;" false ";42;6;0.143
187;32.238095;2.809482;0.58701;283.285714;5;" false ";46;0;0.0
187;32.238095;2.809482;0.587259;283.285714;1;" false ";47;0;0.0
185;32.238095;2.96549;0.565681;278.619048;3;" false ";43;0;0.0
261;32.255814;3.316445;0.736757;328.767442;2;" false ";53;0;0.0
535;32.255814;3.485277;0.758492;321.604651;2;" false ";56;0;0.0
538;32.255814;3.488439;0.757355;321.604651;5;" false ";31;0;0.0
534;32.255814;3.501087;0.751776;321.604651;7;" false ";50;0;0.0
220;32.27907;2.859717;0.748623;329.139535;6;" false ";46;0;0.0
191;32.27907;3.133778;0.734355;332.674419;3;" false ";50;0;0.0
345;32.27907;3.2971;0.738144;319.162791;3;" false ";55;0;0.0
237;32.27907;3.313749;0.738166;323.418605;5;" false ";51;0;0.0
237;32.27907;3.378166;0.737564;323.418605;8;" false ";45;0;0.0
539;32.27907;3.431933;0.757737;321.604651;4;" false ";37;0;0.0
95;32.27907;3.449048;0.735451;325.162791;1;" false ";45;0;0.0
334;32.27907;3.544996;0.741634;322.837209;8;"true ";57;16;0.281
587;32.27907;4.028996;0.727307;327.232558;1;" false ";26;0;0.0
587;32.27907;4.031223;0.727419;327.232558;1;" false ";31;0;0.0
219;32.285714;0.422173;0.780431;342.238095;3;" false ";50;24;0.48
215;32.285714;0.664914;0.767939;339.190476;5;" false ";56;6;0.107
235;32.285714;0.776156;0.759789;346.428571;2;" false ";42;16;0.381
221;32.285714;1.060848;0.787796;341.714286;2;" false ";43;7;0.163
224;32.285714;1.0667740000000001;0.786252;341.714286;4;" false ";41;8;0.195
214;32.285714;1.072436;0.736141;332.761905;6;" false ";36;0;0.0
218;32.285714;2.788151;0.621489;281.619048;4;" false ";39;0;0.0
212;32.285714;2.92474;0.617731;279.714286;8;" false ";39;0;0.0
195;32.302326;2.850746;0.734836;332.837209;2;" false ";51;0;0.0
195;32.302326;2.854751;0.735031;332.837209;7;" false ";56;0;0.0
262;32.302326;3.110549;0.740202;328.767442;2;" false ";54;0;0.0
261;32.302326;3.156393;0.739417;328.767442;6;" false ";55;0;0.0
261;32.302326;3.162393;0.739682;328.767442;6;" false ";52;0;0.0
241;32.302326;3.175847;0.742431;325.093023;4;" false ";49;0;0.0
261;32.302326;3.25172;0.735171;328.767442;8;" false ";52;0;0.0
61;32.302326;3.320189;0.762254;330.069767;7;" false ";47;8;0.17
535;32.302326;3.416823;0.757904;321.604651;1;" false ";47;0;0.0
536;32.302326;3.42286;0.758218;321.604651;8;" false ";53;0;0.0
536;32.302326;3.437152;0.757527;321.604651;6;" false ";48;0;0.0
538;32.302326;3.446508;0.759109;321.604651;7;" false ";35;0;0.0
567;32.302326;3.590301;0.742889;324.0;2;" false ";45;0;0.0
336;32.302326;3.665312;0.735484;319.651163;5;" false ";46;8;0.174
336;32.302326;3.666675;0.734994;319.651163;6;" false ";43;8;0.186
220;32.325581;2.84722;0.753108;329.139535;7;" false ";51;0;0.0
39;32.325581;3.111224;0.757211;329.162791;3;" false ";54;14;0.259
39;32.325581;3.121174;0.757708;329.162791;2;" false ";59;22;0.373
88;32.325581;3.154465;0.740295;326.767442;6;" false ";47;0;0.0
223;32.333333;0.722283;0.751982;339.619048;2;" false ";36;15;0.417
236;32.333333;0.759248;0.75871;346.428571;2;" false ";34;7;0.206
234;32.333333;0.82184;0.750101;348.666667;3;" false ";42;16;0.381
200;32.333333;0.925117;0.768786;340.0;2;" false ";47;8;0.17
201;32.333333;0.926836;0.768979;340.0;2;" false ";36;13;0.361
201;32.333333;0.928095;0.769348;340.0;5;" true ";39;13;0.333
195;32.348837;2.86343;0.735554;332.837209;3;" false ";53;0;0.0
85;32.348837;3.249473;0.740537;326.093023;3;" false ";43;8;0.186
535;32.348837;3.41589;0.757938;321.604651;4;" false ";50;0;0.0
589;32.348837;4.078904;0.724882;327.604651;6;" false ";44;16;0.364
243;32.372093;3.025928;0.740304;324.883721;5;" false ";51;0;0.0
243;32.372093;3.028505;0.740423;324.883721;7;" false ";50;0;0.0
190;32.372093;3.155101;0.733478;332.674419;8;" false ";61;0;0.0
41;32.372093;3.182038;0.760312;329.162791;2;" false ";41;0;0.0
768;32.372093;3.278098;0.738059;324.581395;3;" false ";59;8;0.136
172;32.372093;3.285601;0.733109;333.186047;1;" false ";44;6;0.136
172;32.372093;3.286669;0.733187;333.186047;7;" false ";50;6;0.12
333;32.372093;3.447165;0.740223;322.837209;3;" false ";54;8;0.148
216;32.380952;0.455616;0.772092;342.238095;7;" false ";50;0;0.0
217;32.380952;0.630371;0.763696;337.333333;1;" false ";40;0;0.0
215;32.380952;1.038906;0.733163;332.761905;2;" false ";39;0;0.0
221;32.380952;1.060165;0.78819;341.714286;3;" false ";47;13;0.277
219;32.380952;1.071351;0.778637;341.190476;5;" false ";44;13;0.295
219;32.380952;1.085129;0.779834;341.190476;5;" false ";45;13;0.289
220;32.380952;1.090015;0.78187;341.190476;7;" true ";45;20;0.444
219;32.380952;1.112105;0.781574;340.619048;2;" false ";33;0;0.0
232;32.380952;2.613144;0.645882;286.333333;4;" false ";42;0;0.0
233;32.380952;2.615147;0.644553;286.333333;4;" false ";42;0;0.0
213;32.380952;2.878037;0.616449;279.714286;1;" false ";45;0;0.0
247;32.395349;3.130165;0.73621;325.465116;6;" false ";56;0;0.0
240;32.395349;3.191531;0.742944;325.093023;6;" false ";45;0;0.0
162;32.395349;3.192905;0.735948;328.976744;2;" false ";42;0;0.0
61;32.395349;3.246671;0.762625;330.069767;7;" false ";55;8;0.145
169;32.395349;3.259669;0.733162;332.116279;6;" false ";48;8;0.167
91;32.395349;3.265507;0.740169;326.744186;7;" false ";56;0;0.0
257;32.395349;3.268331;0.733353;324.813953;3;" false ";39;0;0.0
61;32.395349;3.26915;0.76304;330.069767;8;" false ";49;8;0.163
59;32.395349;3.312918;0.756311;330.651163;8;" false ";37;0;0.0
335;32.395349;3.50848;0.739502;322.837209;3;" false ";45;8;0.178
209;32.418605;2.788699;0.747436;332.255814;5;" false ";46;0;0.0
304;32.418605;3.065245;0.74712;324.55814;1;" false ";53;0;0.0
304;32.418605;3.10859;0.747388;324.55814;5;" false ";48;0;0.0
304;32.418605;3.13456;0.747115;323.767442;4;" false ";42;0;0.0
172;32.418605;3.239573;0.732277;333.186047;8;" false ";48;0;0.0
185;32.418605;3.307037;0.727319;332.674419;1;" false ";40;0;0.0
29;32.418605;3.335519;0.737666;327.488372;7;" false ";40;0;0.0
29;32.418605;3.376553;0.739428;327.186047;8;" false ";39;0;0.0
213;32.428571;0.919;0.77816;341.142857;3;" false ";42;11;0.262
188;32.428571;2.694198;0.588455;284.571429;2;" false ";39;0;0.0
188;32.428571;2.741751;0.586845;283.47619;5;" false ";41;0;0.0
169;32.44186;3.25352;0.732845;332.116279;4;" false ";49;8;0.163
169;32.44186;3.257141;0.73328;332.116279;2;" false ";46;8;0.174
630;32.44186;3.287848;0.728355;330.023256;4;" false ";50;0;0.0
96;32.44186;3.314748;0.732139;324.790698;7;" false ";39;0;0.0
554;32.44186;3.354318;0.751847;320.069767;6;" false ";51;0;0.0
55;32.44186;3.592108;0.759142;330.046512;2;" false ";49;0;0.0
305;32.465116;3.022811;0.747682;324.55814;3;" false ";53;0;0.0
306;32.465116;3.03974;0.748414;324.55814;6;" false ";52;0;0.0
40;32.465116;3.143921;0.759314;329.162791;6;" false ";50;0;0.0
40;32.465116;3.164467;0.758902;329.162791;5;" false ";53;14;0.264
176;32.465116;3.345048;0.734519;333.186047;4;" false ";47;0;0.0
333;32.465116;3.459936;0.739996;322.837209;2;" false ";55;8;0.145
218;32.47619;0.421947;0.777933;342.238095;5;" false ";40;4;0.1
216;32.47619;0.472594;0.774662;342.238095;1;" false ";46;0;0.0
216;32.47619;0.474281;0.774723;342.238095;3;" false ";48;0;0.0
212;32.47619;0.561176;0.767101;341.619048;3;" false ";38;0;0.0
217;32.47619;0.615331;0.782671;340.761905;6;" false ";53;8;0.151
204;32.47619;0.619859;0.760011;341.380952;1;" false ";47;8;0.17
215;32.47619;0.62606;0.781634;340.761905;7;" false ";51;8;0.157
213;32.47619;0.924993;0.780458;340.857143;4;" true ";49;19;0.388
196;32.47619;0.926429;0.7086;322.047619;7;" false ";47;0;0.0
196;32.47619;0.941442;0.707006;321.714286;3;" false ";41;0;0.0
215;32.47619;1.028782;0.732106;332.761905;4;" false ";42;0;0.0
221;32.47619;1.095006;0.782263;341.190476;5;" false ";48;20;0.417
214;32.47619;1.859989;0.698011;307.190476;8;" false ";49;0;0.0
213;32.47619;1.899614;0.699641;306.857143;1;" false ";41;0;0.0
63;32.488372;3.350613;0.751214;330.069767;3;" false ";45;7;0.156
58;32.488372;3.368787;0.758331;330.046512;4;" false ";48;0;0.0
96;32.488372;3.375126;0.732525;324.790698;5;" false ";37;0;0.0
56;32.488372;3.53203;0.758661;330.046512;7;" false ";45;0;0.0
56;32.488372;3.553253;0.758967;330.046512;3;" false ";46;0;0.0
306;32.511628;3.032413;0.750256;324.55814;5;" false ";51;0;0.0
162;32.511628;3.111027;0.734432;328.976744;7;" false ";46;0;0.0
40;32.511628;3.151576;0.75961;329.162791;7;" false ";52;0;0.0
44;32.511628;3.195432;0.759823;330.232558;1;" false ";46;0;0.0
43;32.511628;3.202021;0.757291;330.232558;4;" false ";50;7;0.14
173;32.511628;3.225386;0.734611;333.186047;6;" false ";48;0;0.0
168;32.511628;3.235538;0.734326;332.116279;7;" false ";49;8;0.163
82;32.511628;3.247195;0.735712;326.093023;2;" false ";34;8;0.235
49;32.511628;3.472956;0.758788;329.023256;1;" false ";31;0;0.0
582;32.511628;3.687502;0.730406;327.325581;3;" false ";38;0;0.0
239;32.52381;0.775507;0.757075;346.904762;5;" false ";39;0;0.0
188;32.52381;2.698574;0.590489;284.571429;4;" false ";37;0;0.0
212;32.534884;2.843696;0.752524;332.046512;3;" false ";43;0;0.0
210;32.534884;2.907221;0.749205;332.255814;4;" false ";51;8;0.157
296;32.534884;3.007242;0.752674;325.581395;1;" false ";38;0;0.0
60;32.534884;3.293586;0.761209;330.651163;6;" false ";46;8;0.174
58;32.534884;3.380216;0.758538;330.046512;5;" false ";48;0;0.0
208;32.55814;2.781409;0.746987;332.395349;2;" false ";42;0;0.0
281;32.55814;2.90472;0.736839;325.209302;1;" false ";40;0;0.0
210;32.55814;2.906809;0.749185;332.255814;1;" false ";44;8;0.182
217;32.55814;2.940542;0.754507;330.790698;2;" false ";52;7;0.135
317;32.55814;3.051597;0.757306;325.790698;1;" false ";33;0;0.0
44;32.55814;3.102779;0.763742;330.232558;6;" false ";47;0;0.0
82;32.55814;3.213735;0.737829;326.093023;8;" false ";42;8;0.19
176;32.55814;3.221437;0.734985;333.186047;1;" false ";46;0;0.0
78;32.55814;3.30678;0.740526;324.813953;4;" false ";52;0;0.0
58;32.55814;3.368227;0.758238;330.046512;1;" false ";46;0;0.0
214;32.571429;0.503568;0.767167;341.761905;7;" false ";36;4;0.111
202;32.571429;0.609868;0.74628;336.142857;5;" false ";52;0;0.0
202;32.571429;0.609961;0.745846;336.142857;5;" false ";55;0;0.0
205;32.571429;0.619859;0.760132;341.380952;4;" true ";47;12;0.255
204;32.571429;0.62548;0.76017;341.380952;8;" false ";47;8;0.17
203;32.571429;0.641007;0.762906;341.380952;4;" false ";31;0;0.0
205;32.571429;0.881796;0.776488;341.571429;1;" false ";45;7;0.156
233;32.571429;2.618322;0.645829;286.333333;4;" false ";44;0;0.0
283;32.571429;2.69798;0.668864;300.333333;4;" false ";41;0;0.0
294;32.571429;2.709443;0.686053;296.333333;5;" false ";53;0;0.0
284;32.571429;2.796372;0.670626;300.0;4;" false ";41;0;0.0
294;32.581395;2.911407;0.751455;325.44186;4;" false ";54;0;0.0
293;32.581395;2.915461;0.750161;325.44186;4;" false ";41;6;0.146
297;32.581395;2.969643;0.753766;323.44186;1;" false ";37;0;0.0
297;32.581395;3.017043;0.754;323.44186;5;" false ";42;0;0.0
170;32.581395;3.23438;0.733718;332.116279;6;" false ";45;6;0.133
63;32.581395;3.366123;0.751882;330.069767;8;" false ";55;7;0.127
217;32.604651;2.942571;0.754711;330.790698;7;" false ";59;7;0.119
78;32.604651;3.257036;0.738821;324.813953;8;" false ";57;0;0.0
176;32.604651;3.270713;0.735201;333.186047;4;" false ";53;0;0.0
582;32.604651;3.712554;0.730077;326.813953;1;" false ";38;0;0.0
582;32.604651;3.716332;0.730211;326.813953;8;" false ";40;0;0.0
241;32.619048;0.316544;0.794526;343.047619;3;" false ";45;27;0.6
223;32.619048;0.504219;0.774537;343.857143;4;" false ";36;0;0.0
222;32.619048;0.511117;0.776247;343.857143;2;" false ";35;0;0.0
296;32.619048;2.562924;0.701848;298.428571;6;" false ";48;0;0.0
295;32.619048;2.652153;0.695575;297.0;4;" false ";52;0;0.0
189;32.619048;2.697692;0.590193;284.571429;4;" false ";40;0;0.0
215;32.627907;2.901535;0.752704;331.55814;3;" false ";39;0;0.0
293;32.627907;2.916258;0.750409;325.44186;3;" false ";43;6;0.14
294;32.627907;2.917078;0.752329;325.44186;3;" false ";53;0;0.0
295;32.627907;2.995629;0.752051;325.581395;4;" false ";42;0;0.0
62;32.627907;3.229709;0.760502;330.069767;1;" false ";48;7;0.146
97;32.627907;3.235076;0.736376;324.790698;6;" false ";46;0;0.0
97;32.627907;3.254955;0.736612;324.790698;7;" false ";47;0;0.0
325;32.627907;3.357099;0.755558;323.325581;8;" false ";41;5;0.122
325;32.627907;3.361734;0.755683;323.325581;4;" false ";36;5;0.139
207;32.651163;2.78594;0.748334;332.395349;5;" false ";45;0;0.0
301;32.651163;3.077469;0.754227;323.627907;4;" false ";38;0;0.0
301;32.651163;3.086906;0.753993;323.44186;1;" false ";41;0;0.0
161;32.651163;3.152329;0.738494;328.976744;2;" false ";46;0;0.0
183;32.651163;3.168582;0.729837;332.55814;1;" false ";44;0;0.0
42;32.651163;3.209289;0.76072;329.162791;3;" false ";48;7;0.146
177;32.651163;3.240082;0.732447;333.186047;8;" false ";50;0;0.0
660;32.651163;3.604493;0.708981;318.953488;1;" false ";32;0;0.0
660;32.651163;3.633137;0.709825;318.813953;3;" false ";35;0;0.0
219;32.666667;0.574383;0.784575;341.571429;4;" false ";51;8;0.157
219;32.666667;0.57757;0.785739;341.571429;7;" false ";55;8;0.145
219;32.666667;0.585786;0.78304;340.47619;1;" false ";36;0;0.0
204;32.666667;0.640085;0.760895;341.380952;6;" false ";41;8;0.195
204;32.666667;0.86805;0.780425;341.238095;2;" false ";44;14;0.318
226;32.666667;1.069753;0.790424;341.714286;6;" false ";45;21;0.467
213;32.666667;1.900737;0.700655;306.809524;7;" false ";47;0;0.0
294;32.666667;2.706219;0.685961;296.333333;1;" false ";48;0;0.0
197;32.674419;2.846738;0.741904;331.860465;1;" false ";42;0;0.0
298;32.674419;2.989455;0.754482;323.44186;2;" false ";38;0;0.0
160;32.674419;3.166384;0.739251;328.976744;2;" false ";55;0;0.0
160;32.674419;3.179474;0.739486;328.976744;2;" false ";55;0;0.0
160;32.674419;3.181616;0.739616;328.976744;5;" false ";58;0;0.0
62;32.674419;3.238244;0.7609;330.069767;4;" false ";52;7;0.135
555;32.674419;3.302275;0.755227;320.069767;7;" false ";49;0;0.0
325;32.674419;3.329218;0.755331;323.325581;5;" false ";39;0;0.0
325;32.674419;3.344066;0.754716;323.325581;2;" false ";42;5;0.119
207;32.697674;2.79413;0.748817;332.395349;2;" false ";45;0;0.0
206;32.697674;2.827802;0.749566;332.395349;3;" false ";41;0;0.0
211;32.697674;2.851961;0.75314;332.255814;6;" false ";44;0;0.0
210;32.697674;2.852289;0.753043;332.255814;5;" false ";48;8;0.167
292;32.697674;2.918873;0.75075;325.44186;8;" false ";48;7;0.146
178;32.697674;3.197829;0.732009;333.046512;3;" false ";53;0;0.0
78;32.697674;3.234694;0.738942;324.813953;6;" false ";58;0;0.0
561;32.697674;3.256963;0.751763;324.0;6;" false ";43;0;0.0
563;32.697674;3.355099;0.748505;324.0;4;" false ";36;0;0.0
175;32.697674;3.362006;0.734524;333.186047;1;" false ";45;0;0.0
243;32.714286;0.33379;0.795839;343.809524;1;" false ";46;27;0.587
223;32.714286;0.469036;0.786088;344.380952;8;" false ";38;0;0.0
224;32.714286;0.712121;0.757018;339.619048;5;" false ";45;15;0.333
224;32.714286;0.717996;0.758975;339.619048;6;" false ";42;15;0.357
203;32.714286;0.847661;0.730156;331.52381;5;" false ";47;0;0.0
296;32.714286;2.543339;0.700533;298.428571;5;" false ";48;0;0.0
189;32.714286;2.630024;0.588311;285.142857;4;" false ";47;0;0.0
215;32.72093;2.932083;0.753253;331.55814;8;" false ";35;6;0.171
318;32.72093;3.219885;0.759922;325.790698;8;" false ";39;8;0.205
318;32.72093;3.243052;0.760224;325.790698;2;" false ";32;0;0.0
632;32.72093;3.384287;0.717625;330.023256;5;" false ";44;0;0.0
292;32.744186;2.890112;0.750628;325.44186;1;" false ";41;7;0.171
45;32.744186;3.101224;0.765597;329.604651;3;" false ";41;0;0.0
555;32.744186;3.26103;0.754322;320.209302;5;" false ";50;0;0.0
581;32.744186;3.625047;0.733458;326.813953;2;" false ";37;0;0.0
216;32.761905;0.497336;0.770915;341.761905;8;" false ";44;4;0.091
205;32.761905;0.563802;0.76474;341.142857;3;" false ";55;7;0.127
211;32.761905;0.56449;0.769847;341.619048;4;" false ";48;15;0.313
220;32.761905;0.571483;0.78061;340.47619;5;" false ";37;0;0.0
220;32.761905;0.572707;0.780905;340.47619;5;" false ";35;0;0.0
203;32.761905;0.872409;0.781367;341.238095;8;" false ";43;12;0.279
205;32.761905;0.879422;0.777904;341.238095;2;" false ";37;7;0.189
197;32.761905;0.88004;0.712041;322.428571;1;" false ";40;0;0.0
218;32.761905;1.034873;0.737974;332.333333;2;" false ";37;0;0.0
631;32.767442;3.238956;0.72791;330.023256;4;" false ";47;0;0.0
299;32.790698;2.978301;0.754372;323.44186;7;" false ";43;0;0.0
300;32.790698;3.059855;0.754247;323.44186;2;" false ";41;0;0.0
45;32.790698;3.070872;0.765754;329.744186;2;" false ";38;0;0.0
47;32.790698;3.201482;0.757315;329.744186;2;" false ";32;0;0.0
633;32.790698;3.401467;0.71565;324.860465;2;" false ";35;0;0.0
645;32.790698;3.624421;0.720696;324.372093;1;" false ";46;0;0.0
645;32.790698;3.629712;0.720425;324.372093;3;" false ";45;0;0.0
204;32.809524;0.816871;0.730088;331.52381;3;" false ";47;0;0.0
190;32.809524;2.616778;0.586842;285.142857;5;" false ";39;0;0.0
319;32.813953;3.305933;0.75295;326.72093;2;" false ";50;8;0.16
57;32.813953;3.387365;0.760318;330.046512;4;" false ";50;0;0.0
