time,entropy,path_consecutiveness,bfr,msi,slots,blocked,sumSlots,sumBlockedSlots,ratio
516,47.619048,0.141400,0.842111,347.476190,8," false ",42,0,0.000000
517,48.000000,0.141260,0.843575,347.476190,5," false ",54,24,0.444000
518,47.714286,0.137574,0.864926,349.571429,5," false ",56,32,0.571000
519,48.285714,0.146020,0.845396,347.476190,5," false ",59,40,0.678000
520,46.714286,0.248007,0.863928,348.428571,6," true ",35,6,0.171000
521,48.666667,0.150892,0.847132,347.476190,4," true ",59,34,0.576000
522,48.857143,0.158135,0.848090,347.476190,2," false ",53,20,0.377000
523,48.857143,0.174126,0.847687,347.476190,7," true ",56,35,0.625000
524,48.666667,0.173725,0.848405,347.476190,2," false ",46,28,0.609000
525,48.761905,0.173914,0.848845,347.476190,3," true ",45,33,0.733000
526,48.761905,0.168221,0.848429,347.476190,8," false ",46,33,0.717000
527,48.952381,0.165021,0.851356,347.476190,8," false ",57,33,0.579000
528,49.047619,0.153480,0.851823,347.476190,2," false ",60,30,0.500000
529,49.000000,0.147303,0.849104,347.476190,7," false ",37,14,0.378000
530,48.904762,0.145090,0.847876,347.476190,7," true ",52,30,0.577000
531,48.904762,0.143242,0.847328,347.476190,7," true ",64,44,0.688000
532,49.095238,0.143573,0.847425,347.476190,8," true ",64,50,0.781000
533,49.000000,0.142592,0.845112,347.476190,5," false ",52,28,0.538000
534,48.904762,0.160443,0.840214,347.476190,6," false ",53,23,0.434000
535,48.619048,0.151570,0.844002,347.476190,4," false ",46,15,0.326000
536,48.333333,0.150047,0.847951,347.476190,1," false ",37,8,0.216000
537,48.523810,0.160723,0.846409,347.476190,8," true ",41,16,0.390000
538,48.523810,0.160723,0.846409,347.476190,8," true ",49,32,0.653000
539,48.809524,0.150389,0.848063,347.476190,6," false ",58,32,0.552000
540,48.571429,0.154558,0.848543,347.476190,2," false ",49,24,0.490000
541,48.571429,0.144613,0.846980,347.476190,6," false ",53,15,0.283000
542,48.571429,0.140141,0.851522,347.476190,7," true ",53,14,0.264000
543,48.571429,0.138619,0.851667,347.476190,3," false ",49,7,0.143000
544,48.571429,0.138447,0.851320,347.476190,6," false ",42,7,0.167000
545,48.190476,0.136973,0.848603,347.476190,7," false ",42,7,0.167000
546,48.380952,0.140846,0.848412,347.476190,3," true ",43,17,0.395000
547,48.666667,0.140969,0.849535,347.476190,1," false ",39,17,0.436000
548,48.666667,0.139095,0.849755,347.476190,6," false ",44,25,0.568000
549,48.571429,0.138969,0.849093,347.476190,7," true ",44,32,0.727000
550,48.571429,0.145459,0.847391,347.476190,8," true ",43,31,0.721000
551,48.857143,0.145776,0.850211,347.476190,5," false ",49,28,0.571000
552,48.666667,0.154383,0.851571,347.333333,2," false ",41,20,0.488000
553,48.761905,0.159278,0.853831,347.142857,6," true ",35,13,0.371000
554,48.857143,0.162613,0.854869,347.142857,7," true ",38,20,0.526000
555,48.761905,0.167861,0.855087,347.142857,7," true ",40,27,0.675000
556,48.857143,0.173606,0.856089,347.142857,7," true ",53,47,0.887000
557,48.761905,0.164963,0.854826,347.142857,5," false ",62,54,0.871000
558,48.571429,0.171247,0.855011,347.142857,1," false ",57,48,0.842000
559,48.666667,0.183555,0.855218,346.857143,8," false ",55,35,0.636000
560,48.666667,0.178711,0.858509,346.857143,2," false ",48,15,0.313000
561,48.571429,0.150585,0.858558,347.428571,7," true ",44,22,0.500000
562,49.047619,0.185375,0.859506,346.857143,4," false ",53,16,0.302000
563,49.095238,0.165619,0.856398,347.380952,1," false ",41,8,0.195000
564,48.809524,0.162934,0.855933,347.380952,3," false ",37,0,0.000000
565,48.714286,0.161906,0.855872,347.380952,1," false ",31,12,0.387000
566,49.095238,0.154624,0.855503,347.380952,4," false ",33,16,0.485000
567,48.809524,0.143813,0.854544,347.380952,6," true ",36,16,0.444000
568,48.714286,0.147564,0.855204,347.380952,4," true ",48,25,0.521000
569,48.714286,0.144603,0.855025,347.380952,1," false ",46,21,0.457000
570,49.095238,0.144427,0.854501,347.857143,4," false ",46,21,0.457000
571,49.285714,0.149699,0.851007,347.857143,2," false ",42,15,0.357000
572,49.095238,0.146406,0.850012,347.857143,2," false ",35,4,0.114000
573,48.904762,0.146345,0.851061,347.857143,6," true ",35,6,0.171000
574,48.904762,0.142702,0.850234,347.857143,7," true ",44,21,0.477000
575,48.904762,0.137869,0.847388,347.857143,3," false ",52,21,0.404000
576,48.809524,0.140750,0.847564,347.857143,1," false ",41,19,0.463000
577,49.000000,0.130793,0.846271,347.857143,5," false ",38,4,0.105000
578,48.809524,0.130855,0.846054,347.857143,2," false ",33,4,0.121000
579,49.095238,0.132245,0.842850,347.857143,4," false ",29,0,0.000000
580,49.190476,0.127747,0.844414,347.857143,2," false ",29,0,0.000000
581,48.904762,0.132584,0.841025,347.857143,5," false ",31,0,0.000000
582,48.714286,0.131729,0.841075,347.952381,1," false ",29,0,0.000000
583,48.619048,0.146074,0.840958,347.952381,5," false ",30,0,0.000000
584,48.619048,0.132890,0.838612,347.952381,6," false ",33,0,0.000000
585,48.619048,0.124927,0.836645,347.952381,6," false ",41,8,0.195000
586,48.904762,0.125059,0.835276,347.952381,1," false ",53,16,0.302000
587,48.619048,0.123543,0.836651,347.952381,5," false ",47,16,0.340000
588,48.523810,0.128117,0.836653,347.952381,2," false ",42,8,0.190000
589,48.619048,0.131151,0.835460,347.952381,5," false ",42,8,0.190000
590,48.904762,0.132944,0.837596,347.952381,7," true ",53,28,0.528000
591,49.000000,0.131078,0.836220,347.952381,5," false ",50,28,0.560000
592,49.000000,0.114955,0.838541,347.952381,5," true ",53,19,0.358000
593,49.000000,0.118819,0.844648,346.809524,6," false ",55,18,0.327000
594,49.095238,0.119465,0.845274,346.809524,7," true ",53,25,0.472000
595,49.285714,0.119439,0.848614,347.952381,8," false ",50,18,0.360000
596,49.952381,0.118326,0.847452,347.952381,8," true ",51,21,0.412000
597,50.142857,0.124817,0.845174,347.952381,6," false ",53,15,0.283000
598,50.238095,0.127915,0.845052,347.952381,2," false ",53,15,0.283000
599,50.238095,0.131146,0.844154,347.952381,7," false ",55,8,0.145000
600,50.523810,0.124073,0.843003,347.952381,4," false ",54,8,0.148000
601,50.809524,0.119330,0.842383,347.952381,4," false ",54,8,0.148000
602,51.095238,0.119431,0.843891,347.952381,3," false ",45,7,0.156000
603,51.190476,0.121506,0.841906,347.857143,1," false ",40,7,0.175000
604,48.333333,0.161330,0.861280,348.047619,3," false ",38,11,0.289000
605,51.047619,0.139974,0.833045,347.857143,7," false ",50,7,0.140000
606,51.333333,0.136261,0.835970,347.857143,6," false ",52,8,0.154000
607,51.333333,0.132775,0.844163,347.857143,5," false ",54,8,0.148000
608,51.428571,0.137930,0.845537,347.857143,6," true ",50,19,0.380000
609,51.428571,0.137913,0.845521,347.952381,2," false ",45,19,0.422000
610,51.619048,0.119240,0.852959,347.952381,8," false ",49,18,0.367000
611,51.904762,0.121759,0.854984,347.952381,2," false ",46,13,0.283000
612,51.619048,0.121407,0.855109,347.952381,7," true ",48,20,0.417000
613,51.714286,0.116336,0.852678,347.952381,2," false ",44,13,0.295000
614,52.095238,0.118726,0.853748,347.952381,8," true ",44,21,0.477000
615,52.190476,0.121739,0.856644,347.952381,2," false ",40,21,0.525000
616,52.190476,0.119160,0.860908,347.952381,2," false ",38,12,0.316000
617,52.190476,0.119591,0.859855,347.952381,8," true ",48,34,0.708000
618,52.095238,0.119934,0.861521,347.952381,3," false ",49,29,0.592000
619,51.904762,0.130703,0.852711,347.952381,8," true ",55,37,0.673000
620,52.047619,0.136743,0.854741,347.952381,3," false ",45,27,0.600000
621,51.571429,0.137761,0.854560,347.952381,5," false ",55,39,0.709000
622,49.666667,0.170109,0.866156,348.047619,3," false ",50,23,0.460000
623,51.380952,0.129653,0.856934,347.952381,6," false ",59,19,0.322000
624,51.523810,0.128022,0.856853,347.952381,4," false ",49,6,0.122000
625,50.666667,0.126165,0.852738,347.952381,5," true ",38,11,0.289000
626,50.285714,0.134430,0.855354,347.952381,8," true ",35,13,0.371000
627,50.285714,0.136141,0.855737,347.952381,7," true ",33,20,0.606000
628,50.285714,0.141901,0.853876,347.952381,4," false ",34,15,0.441000
629,50.095238,0.149096,0.854280,347.952381,5," true ",39,20,0.513000
630,50.476190,0.169530,0.856126,347.952381,5," true ",43,25,0.581000
631,50.857143,0.172024,0.857019,347.952381,8," false ",44,18,0.409000
632,50.857143,0.168968,0.856014,347.952381,5," false ",44,18,0.409000
633,50.571429,0.176174,0.852646,347.952381,4," false ",50,18,0.360000
634,50.714286,0.176223,0.852897,347.952381,8," true ",47,22,0.468000
635,50.619048,0.171872,0.852084,347.952381,1," false ",47,28,0.596000
636,50.190476,0.148652,0.857390,347.761905,1," false ",50,15,0.300000
637,50.523810,0.197207,0.849831,346.047619,1," false ",43,28,0.651000
638,50.809524,0.174121,0.853808,346.047619,8," false ",46,14,0.304000
639,50.619048,0.166084,0.852102,346.047619,4," false ",50,7,0.140000
640,50.333333,0.156015,0.850912,346.047619,4," false ",53,7,0.132000
641,50.238095,0.157819,0.850891,346.047619,7," true ",47,11,0.234000
642,49.952381,0.153988,0.851103,346.047619,1," false ",40,11,0.275000
643,50.238095,0.149146,0.851467,346.380952,1," false ",34,7,0.206000
644,50.523810,0.149928,0.851088,346.380952,4," false ",35,7,0.200000
645,50.714286,0.149049,0.848122,346.380952,5," true ",33,5,0.152000
646,50.809524,0.154587,0.846017,346.380952,4," false ",32,5,0.156000
647,50.476190,0.163864,0.867011,347.761905,5," false ",37,11,0.297000
648,50.666667,0.161964,0.869428,347.761905,7," true ",38,14,0.368000
649,51.000000,0.168857,0.840508,346.380952,8," false ",42,5,0.119000
650,50.714286,0.165081,0.839100,346.380952,4," false ",45,5,0.111000
651,50.857143,0.168132,0.840173,346.380952,8," false ",42,0,0.000000
652,50.761905,0.171164,0.841669,346.380952,8," false ",43,7,0.163000
653,50.571429,0.182216,0.835530,346.380952,4," false ",44,13,0.295000
654,50.571429,0.167637,0.834133,346.380952,1," false ",39,11,0.282000
655,50.761905,0.170823,0.834703,346.380952,2," false ",36,6,0.167000
656,50.761905,0.160410,0.834061,346.380952,8," false ",47,7,0.149000
657,50.380952,0.157623,0.835431,346.380952,2," false ",43,7,0.163000
658,49.714286,0.155262,0.836030,347.142857,1," false ",39,7,0.179000
659,49.904762,0.164791,0.836930,347.142857,3," false ",35,0,0.000000
660,50.000000,0.165202,0.830794,347.142857,8," false ",42,8,0.190000
661,49.714286,0.163117,0.830248,347.142857,1," false ",42,8,0.190000
662,50.142857,0.169707,0.832525,346.571429,6," false ",56,23,0.411000
663,50.047619,0.165879,0.832860,346.571429,5," false ",45,15,0.333000
664,50.142857,0.162192,0.832635,346.571429,3," false ",53,16,0.302000
665,50.238095,0.150886,0.834742,346.571429,4," false ",50,8,0.160000
666,50.428571,0.150608,0.834827,346.571429,7," false ",52,8,0.154000
667,50.428571,0.154702,0.837344,346.571429,1," false ",52,8,0.154000
668,50.619048,0.154797,0.837831,346.571429,7," true ",55,22,0.400000
669,50.619048,0.145817,0.839588,346.571429,7," false ",53,14,0.264000
670,50.619048,0.136172,0.839165,346.571429,6," false ",50,14,0.280000
671,50.809524,0.131703,0.838961,346.571429,3," false ",49,14,0.286000
672,50.714286,0.134326,0.838647,347.142857,5," true ",50,19,0.380000
673,50.714286,0.139773,0.839652,347.142857,6," true ",49,18,0.367000
674,50.523810,0.139888,0.839242,347.142857,2," false ",50,26,0.520000
675,50.619048,0.143642,0.839704,347.142857,8," false ",49,26,0.531000
676,50.428571,0.147025,0.839675,347.142857,4," true ",49,30,0.612000
677,50.619048,0.138885,0.838758,347.142857,2," false ",42,19,0.452000
678,50.428571,0.145131,0.834378,347.142857,2," false ",37,11,0.297000
679,50.904762,0.142408,0.835473,347.142857,8," true ",34,12,0.353000
680,50.619048,0.134242,0.832740,347.142857,3," false ",36,8,0.222000
681,51.000000,0.130016,0.832366,347.142857,4," false ",38,8,0.211000
682,51.000000,0.134288,0.829376,347.142857,3," false ",44,8,0.182000
683,51.047619,0.147081,0.828713,346.000000,4," false ",45,8,0.178000
684,49.761905,0.113676,0.858187,347.761905,2," false ",25,11,0.440000
685,51.142857,0.148100,0.829718,346.000000,1," false ",37,4,0.108000
686,51.238095,0.154361,0.833640,346.857143,5," false ",34,10,0.294000
687,51.476190,0.160304,0.835144,346.857143,3," false ",34,10,0.294000
688,51.571429,0.162256,0.836058,346.857143,3," false ",33,10,0.303000
689,51.761905,0.164346,0.836864,346.857143,2," false ",38,11,0.289000
690,51.476190,0.180422,0.840478,346.857143,1," false ",34,9,0.265000
691,51.476190,0.180505,0.840654,346.857143,4," false ",35,9,0.257000
692,51.761905,0.182494,0.840652,346.857143,3," false ",38,15,0.395000
693,51.857143,0.160862,0.840898,347.380952,6," false ",38,11,0.289000
694,51.761905,0.159411,0.841119,347.380952,5," false ",47,24,0.511000
695,51.666667,0.158146,0.840265,347.380952,2," false ",49,31,0.633000
696,51.857143,0.163091,0.841882,347.380952,3," false ",42,23,0.548000
697,51.857143,0.163091,0.841882,347.380952,4," true ",43,29,0.674000
698,52.238095,0.161563,0.847985,347.380952,7," true ",55,32,0.582000
699,52.238095,0.165752,0.848002,347.380952,4," false ",58,31,0.534000
700,52.190476,0.165723,0.848188,347.380952,1," false ",54,26,0.481000
701,52.285714,0.167277,0.848092,347.380952,1," false ",53,27,0.509000
702,52.380952,0.174792,0.844815,347.380952,1," false ",43,27,0.628000
703,52.285714,0.175651,0.844878,347.380952,3," false ",39,20,0.513000
704,50.952381,0.101194,0.865830,347.952381,6," false ",40,13,0.325000
705,52.285714,0.188066,0.839672,347.380952,3," false ",33,18,0.545000
706,52.190476,0.195350,0.841484,347.476190,7," true ",29,12,0.414000
707,52.142857,0.195811,0.841184,347.476190,4," false ",44,30,0.682000
708,52.047619,0.188367,0.842379,347.476190,3," false ",48,31,0.646000
709,52.523810,0.181803,0.843080,347.476190,7," false ",39,12,0.308000
710,52.714286,0.183648,0.843809,347.476190,1," false ",31,6,0.194000
711,52.809524,0.167352,0.841920,347.476190,2," false ",28,0,0.000000
712,52.904762,0.167454,0.843269,347.476190,7," false ",30,0,0.000000
713,53.095238,0.165590,0.847727,347.476190,5," false ",34,0,0.000000
714,52.714286,0.148257,0.852844,347.476190,8," true ",51,8,0.157000
715,52.714286,0.149282,0.853477,347.476190,5," true ",54,20,0.370000
716,52.904762,0.134821,0.852682,347.380952,2," false ",56,20,0.357000
717,52.904762,0.152697,0.855436,346.619048,4," false ",55,20,0.364000
718,53.190476,0.153663,0.856241,346.619048,4," false ",50,12,0.240000
719,53.095238,0.151882,0.855800,346.619048,7," false ",50,5,0.100000
720,53.190476,0.154899,0.856995,346.619048,5," true ",50,5,0.100000
721,53.000000,0.154878,0.856953,346.619048,5," true ",46,22,0.478000
722,53.000000,0.154878,0.856953,346.619048,6," true ",49,36,0.735000
723,52.428571,0.156935,0.856683,346.619048,1," false ",38,31,0.816000
724,52.523810,0.148171,0.857925,346.619048,7," false ",42,24,0.571000
725,53.095238,0.146120,0.861217,346.619048,8," true ",47,26,0.553000
726,52.904762,0.145190,0.860741,346.619048,4," false ",45,20,0.444000
727,53.000000,0.146590,0.861286,346.619048,8," true ",57,36,0.632000
728,53.142857,0.145046,0.861354,346.619048,3," false ",48,31,0.646000
729,53.428571,0.148521,0.861941,346.619048,5," true ",44,28,0.636000
730,53.523810,0.149994,0.862760,346.523810,1," false ",41,28,0.683000
731,53.428571,0.144336,0.870260,346.523810,8," false ",42,5,0.119000
732,53.523810,0.142919,0.870526,346.523810,1," false ",39,5,0.128000
733,53.238095,0.137870,0.869771,346.523810,1," false ",37,0,0.000000
734,53.238095,0.136295,0.871246,346.523810,8," false ",44,0,0.000000
735,53.238095,0.130937,0.869911,346.904762,5," false ",46,0,0.000000
736,53.619048,0.126770,0.871511,346.904762,3," false ",46,8,0.174000
737,54.095238,0.117250,0.872359,346.904762,3," false ",54,14,0.259000
738,53.904762,0.115047,0.871572,346.904762,2," false ",43,19,0.442000
739,54.000000,0.110829,0.872283,346.904762,2," false ",37,11,0.297000
740,53.809524,0.121857,0.865957,346.904762,1," false ",33,5,0.152000
741,53.904762,0.120888,0.865601,347.285714,3," false ",28,5,0.179000
742,49.857143,0.102397,0.853265,348.571429,1," false ",33,15,0.455000
743,53.904762,0.120041,0.864287,347.285714,4," false ",32,7,0.219000
744,53.714286,0.119459,0.865069,347.285714,2," false ",31,7,0.226000
745,53.714286,0.122148,0.866294,347.285714,1," false ",30,7,0.233000
746,53.523810,0.123726,0.866280,347.285714,1," false ",27,7,0.259000
747,53.619048,0.122998,0.865977,347.285714,2," false ",32,12,0.375000
748,53.714286,0.127438,0.865295,347.285714,1," false ",30,5,0.167000
749,53.619048,0.131368,0.864799,347.285714,1," false ",27,5,0.185000
750,53.619048,0.125095,0.865227,347.666667,4," false ",37,15,0.405000
751,53.619048,0.128139,0.865880,347.666667,4," true ",36,14,0.389000
752,53.523810,0.127412,0.866137,347.666667,1," false ",31,14,0.452000
753,53.714286,0.131436,0.867048,347.666667,1," false ",24,14,0.583000
754,53.714286,0.128305,0.866595,347.761905,1," false ",24,9,0.375000
755,54.190476,0.122690,0.867540,347.761905,3," false ",25,0,0.000000
756,53.904762,0.122553,0.866485,347.761905,1," false ",35,7,0.200000
757,54.000000,0.126739,0.867043,347.761905,3," false ",40,15,0.375000
758,54.190476,0.135839,0.865056,347.761905,1," false ",36,15,0.417000
759,54.095238,0.135853,0.862243,347.761905,2," false ",30,15,0.500000
760,53.952381,0.137739,0.864922,347.761905,2," false ",32,8,0.250000
761,54.047619,0.134155,0.867052,346.904762,5," true ",35,10,0.286000
762,53.857143,0.136716,0.866039,346.904762,7," true ",45,17,0.378000
763,53.476190,0.134708,0.864950,346.904762,7," false ",47,25,0.532000
764,53.333333,0.125487,0.866607,347.904762,3," false ",44,8,0.182000
765,53.428571,0.125367,0.868356,347.904762,1," false ",44,8,0.182000
766,53.523810,0.148701,0.868623,347.904762,2," false ",44,8,0.182000
767,53.523810,0.148701,0.868435,347.904762,7," false ",47,12,0.255000
768,53.904762,0.150601,0.869914,347.904762,4," false ",50,20,0.400000
769,53.904762,0.150123,0.869788,347.904762,1," false ",48,21,0.438000
770,53.857143,0.150902,0.866471,347.904762,5," false ",42,15,0.357000
771,53.857143,0.157321,0.867192,347.904762,4," true ",41,16,0.390000
772,54.142857,0.160626,0.866329,347.904762,1," false ",29,9,0.310000
773,54.238095,0.160875,0.866688,347.904762,3," false ",31,9,0.290000
774,54.142857,0.162345,0.866685,347.904762,6," false ",34,9,0.265000
775,53.666667,0.142700,0.869592,347.904762,2," false ",42,8,0.190000
776,50.619048,0.081464,0.856652,349.666667,5," false ",59,22,0.373000
777,53.857143,0.143931,0.870501,347.904762,1," false ",44,20,0.455000
778,54.142857,0.141023,0.871354,347.904762,3," false ",51,20,0.392000
779,54.333333,0.138867,0.872455,347.904762,6," false ",44,12,0.273000
780,54.809524,0.137600,0.875071,347.904762,5," false ",42,12,0.286000
781,55.000000,0.142350,0.875368,347.904762,1," false ",41,12,0.293000
782,54.619048,0.142233,0.874967,347.904762,1," false ",33,5,0.152000
783,54.523810,0.154319,0.871858,347.904762,7," true ",32,12,0.375000
784,54.428571,0.151946,0.874402,347.904762,6," false ",35,12,0.343000
785,54.333333,0.163037,0.876125,347.904762,1," false ",31,17,0.548000
786,54.380952,0.162320,0.876348,347.904762,6," false ",35,12,0.343000
787,54.380952,0.161876,0.876204,347.904762,5," false ",40,12,0.300000
788,54.190476,0.168346,0.876401,347.904762,2," false ",41,12,0.293000
789,54.380952,0.164467,0.876752,347.904762,3," false ",37,5,0.135000
790,54.476190,0.165479,0.876958,347.904762,7," true ",38,12,0.316000
791,54.476190,0.165349,0.875490,347.904762,5," false ",49,19,0.388000
792,54.285714,0.161772,0.874895,347.904762,1," false ",47,15,0.319000
793,54.285714,0.151363,0.874497,347.904762,7," false ",54,8,0.148000
794,54.571429,0.148324,0.874192,347.904762,2," false ",48,8,0.167000
795,54.952381,0.154593,0.871569,347.904762,1," false ",46,19,0.413000
796,55.523810,0.152605,0.873013,347.904762,8," true ",43,26,0.605000
797,55.714286,0.150672,0.873017,347.904762,4," true ",43,23,0.535000
798,55.619048,0.150934,0.873263,347.904762,2," false ",41,19,0.463000
799,55.904762,0.154400,0.871501,347.904762,7," true ",44,23,0.523000
800,56.000000,0.157241,0.872309,347.904762,4," true ",46,32,0.696000
801,56.095238,0.165366,0.867843,347.904762,8," true ",49,41,0.837000
802,56.190476,0.161073,0.867842,347.904762,6," true ",54,45,0.833000
803,56.190476,0.160829,0.867624,347.904762,3," false ",52,40,0.769000
804,56.095238,0.160632,0.863478,347.904762,7," true ",49,28,0.571000
805,56.095238,0.160513,0.863634,347.904762,7," false ",50,22,0.440000
806,56.095238,0.160370,0.863699,347.904762,1," false ",43,22,0.512000
807,56.000000,0.154675,0.863208,347.904762,8," true ",55,29,0.527000
808,55.904762,0.166264,0.866306,347.904762,6," true ",53,29,0.547000
809,55.952381,0.173038,0.867414,347.904762,3," false ",49,29,0.592000
810,55.952381,0.172944,0.867251,347.904762,5," false ",53,29,0.547000
811,55.857143,0.169870,0.867005,347.904762,4," false ",47,27,0.574000
812,56.142857,0.174970,0.869248,347.904762,8," false ",48,19,0.396000
813,56.523810,0.170663,0.873147,347.904762,2," false ",42,6,0.143000
814,56.238095,0.174727,0.865881,348.190476,6," false ",43,6,0.140000
815,56.238095,0.171711,0.870579,348.190476,4," false ",38,13,0.342000
816,55.952381,0.163850,0.873227,348.190476,7," true ",46,20,0.435000
817,55.857143,0.154476,0.871982,348.190476,8," false ",47,7,0.149000
818,55.476190,0.153242,0.871878,348.190476,2," false ",45,12,0.267000
819,55.571429,0.153871,0.872662,348.190476,4," false ",49,19,0.388000
820,55.476190,0.150909,0.873484,348.190476,8," false ",42,16,0.381000
821,55.857143,0.146255,0.872053,348.190476,3," false ",41,11,0.268000
822,55.952381,0.144241,0.868775,348.190476,3," false ",39,10,0.256000
823,56.047619,0.137431,0.870472,348.190476,6," true ",45,23,0.511000
824,54.857143,0.107346,0.872817,348.904762,3," true ",52,17,0.327000
825,56.190476,0.150182,0.870782,348.190476,8," true ",56,30,0.536000
826,56.142857,0.144018,0.870602,348.190476,7," false ",60,40,0.667000
827,56.047619,0.156657,0.867538,348.190476,3," false ",59,40,0.678000
828,55.571429,0.156871,0.865101,348.190476,1," false ",47,28,0.596000
829,55.476190,0.155773,0.864359,348.190476,4," false ",39,14,0.359000
830,55.476190,0.151096,0.863782,348.190476,5," false ",38,8,0.211000
831,55.619048,0.117301,0.874550,348.904762,2," false ",39,20,0.513000
832,55.238095,0.156539,0.865396,348.190476,3," false ",39,15,0.385000
833,55.333333,0.158134,0.863629,348.190476,6," false ",50,12,0.240000
834,55.714286,0.170506,0.865152,348.190476,5," true ",47,16,0.340000
835,55.523810,0.166420,0.864488,348.190476,5," false ",51,18,0.353000
836,55.142857,0.164132,0.864869,348.190476,4," false ",42,18,0.429000
837,54.857143,0.167929,0.864423,348.190476,1," false ",37,12,0.324000
838,54.857143,0.161404,0.869492,348.190476,7," false ",38,0,0.000000
839,55.047619,0.163954,0.871282,348.190476,4," false ",39,5,0.128000
840,55.142857,0.162792,0.871191,348.190476,2," false ",44,5,0.114000
841,54.952381,0.169631,0.872876,348.190476,8," false ",53,13,0.245000
842,54.761905,0.171702,0.875272,348.190476,6," false ",48,13,0.271000
843,54.857143,0.170263,0.875201,348.190476,8," true ",53,16,0.302000
844,55.047619,0.162877,0.878187,348.190476,8," false ",55,16,0.291000
845,54.857143,0.163542,0.878209,348.190476,4," true ",46,19,0.413000
846,54.761905,0.164378,0.878170,348.190476,6," true ",45,25,0.556000
847,54.571429,0.168150,0.878480,348.190476,1," false ",32,22,0.688000
848,54.571429,0.167564,0.878390,348.190476,2," false ",33,22,0.667000
849,54.666667,0.166091,0.876532,348.190476,6," false ",37,18,0.486000
850,55.047619,0.168090,0.877260,348.190476,3," false ",43,18,0.419000
851,55.142857,0.162610,0.876677,348.190476,8," false ",54,14,0.259000
852,54.666667,0.167213,0.875743,348.190476,8," true ",55,22,0.400000
853,54.761905,0.171148,0.878998,348.190476,2," false ",39,8,0.205000
854,54.809524,0.171547,0.879060,348.190476,1," false ",26,8,0.308000
855,54.809524,0.170634,0.879286,348.190476,3," false ",32,15,0.469000
856,54.904762,0.167263,0.873794,348.190476,4," true ",49,39,0.796000
857,55.000000,0.166885,0.872840,348.190476,5," false ",53,38,0.717000
858,55.190476,0.161613,0.871868,348.190476,1," false ",44,27,0.614000
859,55.190476,0.162648,0.872315,348.190476,8," true ",49,34,0.694000
860,55.047619,0.152103,0.870371,348.190476,8," false ",51,23,0.451000
861,55.285714,0.149370,0.873664,348.190476,4," false ",53,13,0.245000
862,54.809524,0.157804,0.873811,348.190476,1," false ",45,5,0.111000
863,54.809524,0.154582,0.873791,348.190476,2," false ",39,0,0.000000
864,55.190476,0.164789,0.868462,348.190476,6," true ",39,6,0.154000
865,55.095238,0.164386,0.864801,348.190476,2," false ",31,12,0.387000
866,54.904762,0.163281,0.864196,348.190476,8," false ",47,28,0.596000
867,55.380952,0.162412,0.868781,348.190476,5," false ",45,14,0.311000
868,55.380952,0.154345,0.867689,348.190476,5," false ",41,12,0.293000
869,55.571429,0.151217,0.867812,348.190476,2," false ",37,6,0.162000
870,55.571429,0.151940,0.868047,348.190476,2," false ",48,36,0.750000
871,56.190476,0.164037,0.872073,349.190476,8," true ",42,8,0.190000
872,55.666667,0.148092,0.865003,348.190476,6," true ",52,42,0.808000
873,55.571429,0.144868,0.865971,348.190476,5," false ",55,42,0.764000
874,55.761905,0.146225,0.866671,348.190476,7," false ",57,35,0.614000
875,55.857143,0.139820,0.869063,348.190476,5," false ",56,18,0.321000
876,55.857143,0.141273,0.869400,348.190476,6," false ",53,13,0.245000
877,55.761905,0.138372,0.870399,348.190476,4," false ",40,13,0.325000
878,55.904762,0.130107,0.868957,348.095238,3," false ",39,7,0.179000
879,55.714286,0.121608,0.869610,348.238095,4," false ",32,0,0.000000
880,56.380952,0.150661,0.878198,349.190476,6," false ",42,4,0.095000
881,55.809524,0.127774,0.871023,348.238095,7," true ",43,15,0.349000
882,56.000000,0.125056,0.870425,348.238095,1," false ",45,19,0.422000
883,56.000000,0.125056,0.870425,348.238095,5," true ",48,29,0.604000
884,56.000000,0.122489,0.870127,348.238095,8," true ",47,23,0.489000
885,56.761905,0.160474,0.875103,349.190476,3," false ",46,28,0.609000
886,56.000000,0.121190,0.869636,348.238095,5," false ",47,30,0.638000
887,56.190476,0.121231,0.866042,348.238095,7," true ",52,34,0.654000
888,56.047619,0.123830,0.866737,348.238095,8," true ",54,34,0.630000
889,55.571429,0.128661,0.865994,348.238095,6," true ",58,48,0.828000
890,55.571429,0.124612,0.864969,348.380952,7," true ",53,34,0.642000
891,55.666667,0.121238,0.863552,348.380952,5," false ",54,27,0.500000
892,55.619048,0.123634,0.862450,348.380952,8," true ",61,29,0.475000
893,55.428571,0.121042,0.862143,348.380952,8," true ",53,24,0.453000
894,55.619048,0.121763,0.863090,348.380952,5," false ",49,24,0.490000
895,55.666667,0.119361,0.862597,348.380952,6," false ",47,16,0.340000
896,55.666667,0.112980,0.864279,348.380952,8," true ",50,24,0.480000
897,55.857143,0.113287,0.862555,348.380952,6," false ",52,22,0.423000
898,55.571429,0.123771,0.864608,348.380952,3," false ",51,30,0.588000
899,54.904762,0.124554,0.865905,348.380952,3," false ",47,8,0.170000
900,55.095238,0.128484,0.866805,348.380952,8," true ",62,31,0.500000
901,55.380952,0.128091,0.867150,348.380952,2," false ",62,31,0.500000
902,55.285714,0.148250,0.869106,348.380952,8," true ",65,47,0.723000
